reg_id,type1,type2,Q,A
PERKOT_BOGOR_2011_12,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Daerah Kota Bogor Nomor 12 Tahun 2011?,"bahwa dalam rangka membiayai penyelenggaraan pembangunan dan pemerintahan daerah diperlukan pajak daerah sebagai salah satu sumber pendapatan daerah, oleh karenanya Pemerintah Kota Bogor telah menetapkan Peraturan Daerah Kota Bogor Nomor 15 Tahun 2002 tentang Pajak Hotel;
bahwa Pemerintah Kota Bogor bersama dengan Dewan Perwakilan Rakyat Daerah Kota Bogor telah menyetujui bersama Rancangan Peraturan Daerah Kota Bogor tentang Pajak Hotel dan disampaikan pada Gubernur Jawa Barat untuk dievaluasi sesuai dengan ketentuan Pasal 189 Undang-Undang Nomor 32 Tahun 2004 tentang Pemerintahan Daerah sebagaimana telah beberapa kali diubah terakhir dengan Undang-Undang Nomor 12 Tahun 2008 tentang Perubahan Kedua atas Undang-Undang Nomor 32 Tahun 2004 tentang Pemerintahan Daerah;
bahwa Gubernur Jawa Barat menetapkan hasil evaluasi terhadap rancangan peraturan daerah sebagaimana dimaksud pada huruf b dengan Keputusan Gubernur Jawa Barat Nomor 188.342/Kep.1140-Hukham/2011 tentang Evaluasi Rancangan Peraturan Daerah Kota Bogor tentang Pajak Hotel, dan atas hasil evaluasi telah dilakukan penyempurnaan antara Dewan Perwakilan Rakyat (DPRD) Kota Bogor dan Walikota Bogor sesuai dengan Keputusan DPRD Kota Bogor Nomor 973-20 Tahun 2011 tentang Persetujuan Penyempurnaan terhadap Rancangan Peraturan Daerah Kota Bogor tentang Pajak Hotel berdasarkan Hasil Evaluasi Gubernur Jawa Barat;
bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a, huruf b, dan huruf c perlu menetapkan Peraturan Daerah tentang Pajak Hotel"
PERKOT_MAGELANG_2011_6,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Daerah Kota Magelang Nomor 6 Tahun 2011?,"bahwa dalam upaya menciptakan ketertiban, keamanan dan kenyamanan di lingkungan Pasar Tradisional Kota Magelang, serta semakin berkembangnya usaha perdagangan eceran dalam skala kecil dan menengah, usaha perdagangan eceran modern dalam skala besar, maka Pasar Tradisional perlu diberdayakan agar dapat tumbuh dan berkembang, saling memerlukan, saling memperkuat dan saling menguntungkan;
bahwa untuk membina pengembangan industri dan perdagangan barang perlu memberikan pedoman bagi penyelenggaraan Pasar Tradisional, Pusat Perbelanjaan dan Toko Modern sehingga tercipta tertib persaingan dan keseimbangan kepentingan produsen, pemasok, toko modern dan konsumen;
bahwa dengan adanya perkembangan kondisi dan situasi baik perekonomian maupun kemasyarakatan saat ini, maka Peraturan Daerah Kota Magelang Nomor 10 Tahun 2000 tentang Retribusi Pasar perlu diganti;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b dan huruf c, perlu membentuk Peraturan Daerah tentang Pengelolaan Pasar Tradisional dan Penataan, Pembinaan Pusat Perbelanjaan dan Toko Modern;"
PERKOT_MALANG_2010_15,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Daerah Kota Malang Nomor 15 Tahun 2010?,"bahwa berdasarkan ketentuan Pasal 2 ayat (2) huruf k Undang- Undang Nomor 28 Tahun 2009 tentang Pajak Daerah dan Retribusi Daerah, Bea Perolehan Hak atas Tanah dan Bangunan dilimpahkan ke Pemerintah Daerah Kabupaten/Kota;
bahwa dalam perkembangannya Bea Perolehan Hak atas Tanah dan Bangunan menjadi sumber pendapatan asli daerah, sehingga untuk menghasilkan pembangunan yang pesat di daerah perlu dilanjutkan dengan dukungan Pemerintah Daerah dan seluruh potensi masyarakat, karena itu menempatkan perpajakan daerah sebagai salah satu perwujudan kewajiban kenegaraan yang merupakan sarana peran serta dalam pembiayaan pembangunan daerah;
bahwa dalam rangka lebih meningkatkan kepastian hukum dan keadilan, serta menciptakan sistem perpajakan yang sederhana dengan tanpa mengabaikan pengawasan dan pengamanan penerimaan daerah agar pembangunan daerah dapat dilaksanakan secara mandiri dan untuk menampung penyelenggaraan kegiatan usaha yang terus berkembang di bidang perolehan hak atas tanah dan bangunan, perlu diatur dalam Peraturan Daerah;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu membentuk Peraturan Daerah tentang Bea Perolehan Hak atas Tanah dan Bangunan"
PERMEN_AGAMA_2017_14,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Agama Republik Indonesia Nomor 14 Tahun 2017?,"bahwa untuk mewujudkan organisasi dan tata kelola perguruan tinggi yang baik pada Institut Agama Islam Negeri Langsa, perlu dibentuk Statuta;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu menetapkan Peraturan Menteri Agama tentang Statuta Institut Agama Islam Negeri Langsa"
PERMEN_AGAMA_2018_5,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Agama Republik Indonesia Nomor 5 Tahun 2018?,"bahwa untuk melaksanakan ketentuan Pasal 6 Peraturan Menteri Agama Nomor 4 Tahun 2018 tentang Pendirian Sekolah Tinggi Agama Islam Negeri Mandailing Natal, perlu pengaturan mengenai organisasi dan tata kerja Sekolah Tinggi Agama Islam Negeri Mandailing Natal;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu menetapkan Peraturan Menteri Agama tentang Organisasi dan Tata Kerja Sekolah Tinggi Agama Islam Negeri Mandailing Natal"
PERMEN_ATRBPN_2016_34,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Agraria Dan Tata Ruang/ Kepala Badan Pertanahan Nasional Republik Indonesia Nomor 34 Tahun 2016?,"bahwa dalam rangka mengakomodasi hak keuangan staf khusus, ajudan menteri, patroli dan pengawalan menteri terkait tunjangan kinerja, perlu menetapkan Peraturan Menteri Agraria dan Tata Ruang/Kepala Badan Pertanahan Nasional tentang Kelas Jabatan Staf Khusus, Ajudan Menteri, Patroli dan Pengawalan Menteri di lingkungan Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional"
PERMEN_ATRBPN_2018_2,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Agraria Dan Tata Ruang/ Kepala Badan Pertanahan Nasional Republik Indonesia Nomor 2 Tahun 2018?,"bahwa untuk melaksanakan ketentuan Pasal 33 Peraturan Pemerintah Nomor 24 Tahun 2016 tentang Perubahan atas Peraturan Pemerintah Nomor 37 Tahun 1998 tentang Peraturan Jabatan Pejabat Pembuat Akta Tanah, perlu diatur pembinaan dan pengawasan terhadap pelaksanaan jabatan Pejabat Pembuat Akta Tanah yang dilaksanakan oleh Menteri;
bahwa pengaturan pembinaan dan pengawasan terhadap pelaksanaan jabatan Pejabat Pembuat Akta Tanah yang dilakukan oleh Menteri Agraria dan Tata Ruang/Kepala Badan Pertanahan Nasional, telah diatur dalam Peraturan Kepala Badan Pertanahan Nasional Nomor 1 Tahun 2006 tentang Ketentuan Pelaksanaan Peraturan Pemerintah Nomor 37 Tahun 1998 tentang Peraturan Jabatan Pejabat Pembuat Akta Tanah;
bahwa untuk efektivitas dan efisiensi pembinaan dan pengawasan dalam peraturan sebagaimana dimaksud dalam huruf b, perlu diatur kembali pembinaan dan pengawasan terhadap Pejabat Pembuat Akta Tanah yang dilaksanakan oleh Menteri;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b dan huruf c, perlu menetapkan Peraturan Menteri Agraria dan Tata Ruang/Kepala Badan Pertanahan Nasional tentang Pembinaan dan Pengawasan Pejabat Pembuat Akta Tanah"
PERMEN_DAG_2016_73,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Perdagangan Republik Indonesia Nomor 73 Tahun 2016?,"bahwa dalam rangka meningkatkan pelaksanaan pembinaan jabatan fungsional Penera dan jabatan fungsional Pranata Laboratorium Kemetrologian, dan untuk memperlancar penilaian dan penetapan angka kredit para Pejabat Fungsional Penera dan Pranata Laboratorium Kemetrologian, perlu mengatur tingkat kesulitan alat-alat ukur, takar, timbang dan perlengkapannya dan alat ukur metrologi teknis serta tingkatan standar dan peralatan/perlengkapan standar;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu mengatur kembali ketentuan tingkat kesulitan Alat-alat Ukur, Takar, Timbang dan Perlengkapannya dan Standar sebagaimana diatur dalam Peraturan Menteri Perdagangan Nomor 33/M-DAG/PER/10/2006 tentang Tingkat Kesulitan Alat-alat Ukur, Takar, Timbang dan Perlengkapannya;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Perdagangan tentang Tingkat Kesulitan Alat-alat Ukur, Takar, Timbang dan Perlengkapannya dan Alat Ukur Metrologi Teknis serta Tingkatan Standar dan Peralatan/Perlengkapan Standar"
PERMEN_DAGRI_2016_25,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 25 Tahun 2016?,"bahwa dalam rangka tertib administrasi pemerintahan di Kabupaten Aceh Tengah dan Kabupaten Gayo Lues di Aceh, perlu ditetapkan batas daerah secara pasti antara Kabupaten Aceh Tengah dengan Kabupaten Gayo Lues di Aceh;
bahwa penetapan batas daerah antara Kabupaten Aceh Tengah dengan Kabupaten Gayo Lues sebagaimana dimaksud dalam huruf a telah disepakati oleh Pemerintah Kabupaten Aceh Tengah dan Pemerintah Kabupaten Gayo Lues yang difasilitasi oleh Pemerintah Aceh dan disetujui oleh Tim Penegasan Batas Daerah Pusat;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Dalam Negeri tentang Batas Daerah Kabupaten Aceh Tengah dengan Kabupaten Gayo Lues di Aceh"
PERMEN_DAGRI_2017_35,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 35 Tahun 2017?,"bahwa untuk tertib administrasi pemerintahan di Kabupaten Kotawaringin Timur dan Kabupaten Katingan Provinsi Kalimantan Tengah, perlu ditetapkan batas daerah secara pasti antara Kabupaten Kotawaringin Timur dengan Kabupaten Katingan Provinsi Kalimantan Tengah;
bahwa penetapan batas daerah antara Kabupaten Kotawaringin Timur dengan Kabupaten Katingan sebagaimana dimaksud dalam huruf a telah disepakati oleh Pemerintah Kabupaten Kotawaringin Timur dan Pemerintah Kabupaten Katingan yang difasilitasi oleh Pemerintah Provinsi Kalimantan Tengah dan disetujui oleh Tim Penegasan Batas Daerah Pusat;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Dalam Negeri tentang Batas Daerah Kabupaten Kotawaringin Timur dengan Kabupaten Katingan Provinsi Kalimantan Tengah"
PERMEN_DAGRI_2018_131,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 131 Tahun 2018?,"bahwa untuk melaksanakan ketentuan Pasal 5 ayat (3) Undang-Undang Nomor 29 Tahun 2008 tentang Pembentukan Kabupaten Bolaang Mongondow Timur di Provinsi Sulawesi Utara, perlu menetapkan Peraturan Menteri Dalam Negeri tentang Batas Daerah Kabupaten Bolaang Mongondow Timur dengan Kabupaten Minahasa Selatan Provinsi Sulawesi Utara"
PERMEN_DESA_2016_11,Q1,Q1.4,"Apa pertimbangan dalam membuat Peraturan Menteri Desa, Pembangunan Daerah Tertinggal, Dan Transmigrasi Republik Indonesia Nomor 11 Tahun 2016?","bahwa dalam rangka tertib administrasi dalam pemindahtanganan barang milik negara agar dapat berjalan secara optimal, efektif, dan akuntabel, perlu menetapkan Peraturan Menteri Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi tentang Tata Cara Pelaksanaan Pemindahtanganan Barang Milik Negara di Lingkungan Kementerian Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi Republik Indonesia"
PERMEN_DESA_2018_15,Q1,Q1.4,"Apa pertimbangan dalam membuat Peraturan Menteri Desa, Pembangunan Daerah Tertinggal, Dan Transmigrasi Republik Indonesia Nomor 15 Tahun 2018?","bahwa untuk merencanakan kebutuhan pegawai pada setiap jenjang jabatan dan penataan jabatan Pegawai Negeri Sipil, perlu menetapkan Peraturan Menteri Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi tentang Pedoman Analisis Beban Kerja di Lingkungan Kementerian Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi"
PERMEN_HUB_2016_138,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Perhubungan Republik Indonesia Nomor 138 Tahun 2016?,bahwa untuk melaksanakan ketentuan Pasal 24 ayat (2) Undang-Undang Nomor 23 Tahun 2014 tentang Pemerintahan Daerah perlu menetapkan Peraturan Menteri Perhubungan tentang Hasil Pemetaan Urusan Pemerintahan Bidang Perhubungan
PERMEN_KES_2017_45,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Kesehatan Republik Indonesia Nomor 45 Tahun 2017?,"bahwa Psikolog Klinis merupakan salah satu jenis tenaga kesehatan yang memiliki kewenangan untuk menyelenggarakan pelayanan psikologi klinis sesuai dengan bidang keahlian yang dimiliki;
bahwa untuk melindungi masyarakat penerima pelayanan kesehatan, setiap tenaga kesehatan yang akan menjalankan praktik keprofesiannya harus memiliki izin sesuai dengan ketentuan peraturan perundang- undangan;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, serta untuk melaksanakan ketentuan Pasal 46 ayat (7) Undang- Undang Nomor 36 Tahun 2014 tentang Tenaga Kesehatan, perlu menetapkan Peraturan Menteri Kesehatan tentang Izin dan Penyelenggaraan Praktik Psikolog Klinis"
PERMEN_KES_2019_49,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Kesehatan Republik Indonesia Nomor 49 Tahun 2019?,"bahwa untuk optimalisasi pelaksanaan tugas dan fungsi pelayanan kesehatan yang paripurna dan untuk melaksanakan Peraturan Menteri Kesehatan Nomor 45 Tahun 2019 tentang Klasifikasi Organisasi Rumah Sakit di Lingkungan Kementerian Kesehatan, perlu dilakukan penataan organisasi dan tata kerja Rumah Sakit Umum Pusat Dr. Soeradji Tirtonegoro Klaten;
bahwa Peraturan Menteri Kesehatan Nomor 046/Menkes/Per/I/2007 tentang Organisasi dan Tata Kerja Rumah Sakit Umum Pusat Dr. Soeradji Tirtonegoro Klaten sebagaimana telah diubah dengan Peraturan Menteri Kesehatan Nomor 257/Menkes/Per/III/2008 tentang Perubahan atas Peraturan Menteri Kesehatan Nomor 046/Menkes/Per/I/2007 tentang Organisasi dan Tata Kerja Rumah Sakit Umum Pusat Dr. Soeradji Tirtonegoro Klaten sudah tidak sesuai dengan kebutuhan dan perkembangan rumah sakit sehingga perlu dilakukan penyesuaian;
bahwa penataan organisasi dan tata kerja rumah sakit di lingkungan Kementerian Kesehatan telah mendapatkan persetujuan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi melalui surat Nomor B/1008/M.KT.01/2019 tanggal 17 Oktober 2019;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Kesehatan tentang Organisasi dan Tata Kerja Rumah Sakit Umum Pusat Dr. Soeradji Tirtonegoro Klaten"
PERMEN_KES_2019_68,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Kesehatan Republik Indonesia Nomor 68 Tahun 2019?,"bahwa dalam rangka optimalisasi pelaksanaan tugas dan fungsi pelayanan kesehatan yang paripurna dengan kekhususan pelayanan kesehatan di bidang penyakit ibu dan anak dan untuk melaksanakan Peraturan Menteri Kesehatan Nomor 45 Tahun 2019 tentang Klasifikasi Organisasi Rumah Sakit di Lingkungan Kementerian Kesehatan, perlu dilakukan penataan organisasi dan tata kerja Rumah Sakit Anak dan Bunda Harapan Kita Jakarta;
bahwa Peraturan Menteri Kesehatan Nomor 1683/Menkes/Per/XII/2005 tentang Organisasi dan Tata Kerja Rumah Sakit Anak dan Bunda Harapan Kita Jakarta sudah tidak sesuai dengan kebutuhan dan perkembangan rumah sakit sehingga perlu dilakukan penyesuaian;
bahwa penataan organisasi dan tata kerja rumah sakit di lingkungan Kementerian Kesehatan telah mendapatkan persetujuan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi melalui surat Nomor B/1008/M.KT.01/2019 tanggal 17 Oktober 2019;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Kesehatan tentang Organisasi dan Tata Kerja Rumah Sakit Anak dan Bunda Harapan Kita Jakarta"
PERMEN_KEU_2016_105,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Keuangan Republik Indonesia Nomor 105 Tahun 2016?,"bahwa dalam rangka memberikan perlakuan perpajakan, dan kepabeanan, di Kawasan Industri dan sesuai ketentuan Pasal 41 ayat (4) Peraturan Pemerintah Nomor 142 Tahun 2015 tentang Kawasan Industri, perlu menyusun peraturan pelaksana dalam bentuk Peraturan Menteri Keuangan mengenai fasilitas perpajakan dan kepabeanan di Kawasan Industri dan Perusahaan Kawasan Industri;
bahwa Peraturan Menteri Keuangan mengenai fasilitas perpajakan dan kepabeanan di Kawasan Industri dan Perusahaan Kawasan Industri sebagaimana dimaksud dalam huruf a bersifat khusus untuk Kawasan Industri, yang terpisah dari Peraturan Menteri Keuangan mengenai perlakuan perpajakan dan kepabeanan yang bersifat umum;
bahwa berdasarkan ketentuan Pasal 30 Peraturan Pemerintah Nomor 94 Tahun 2010 tentang Penghitungan Penghasilan Kena Pajak dan Pelunasan Pajak Penghasilan dalam Tahun Berjalan, Menteri Keuangan diberikan kewenangan untuk mengatur pemberian fasilitas pembebasan atau pengurangan Pajak Penghasilan badan;
bahwa berdasarkan ketentuan Pasal 9 ayat (3) Peraturan Pemerintah Nomor 18 Tahun 2015 tentang Fasilitas Pajak Penghasilan untuk Penanaman Modal di Bidang- bidang Usaha Tertentu dan/atau di Daerah-daerah Tertentu sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 9 Tahun 2016, Menteri Keuangan diberikan kewenangan untuk mengatur tata cara pemberian fasilitas Pajak Penghasilan untuk penanaman modal di bidang-bidang usaha tertentu dan/atau di daerah-daerah tertentu;
bahwa berdasarkan ketentuan Pasal 6 Peraturan Pemerintah Nomor 81 Tahun 2015 tentang Impor dan/atau Penyerahan Barang Kena Pajak Tertentu yang Bersifat Strategis yang Dibebaskan dari Pengenaan Pajak Pertambahan Nilai, Menteri Keuangan diberikan kewenangan untuk mengatur pelaksanaan pemberian fasilitas pembebasan dari pengenaan Pajak Pertambahan Nilai atas impor dan/atau penyerahan barang kena pajak tertentu yang bersifat strategis;
bahwa berdasarkan ketentuan Pasal 26 ayat (1) huruf a dan huruf b serta ayat (3) Undang-Undang Nomor 10 Tahun 1995 tentang Kepabeanan sebagaimana telah diubah dengan Undang-Undang Nomor 17 Tahun 2006 tentang Perubahan atas Undang-Undang Nomor 10 Tahun 1995 Tentang Kepabeanan, Menteri Keuangan diberikan kewenangan untuk mengatur pembebasan atau keringanan bea masuk atas impor barang dan bahan untuk pembangunan dan pengembangan industri dalam rangka penanaman modal serta mesin untuk pembangunan dan pengembangan industri;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, huruf c, huruf d, huruf e, dan huruf f, serta untuk melaksanakan ketentuan Pasal 41 ayat (4) Peraturan Pemerintah Nomor 142 Tahun 2015 tentang Kawasan Industri, perlu menetapkan Peraturan Menteri Keuangan tentang Pemberian Fasilitas Perpajakan dan Kepabeanan Bagi Perusahaan Industri di Kawasan Industri dan Perusahaan Kawasan Industri"
PERMEN_KEU_2017_184,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Keuangan Republik Indonesia Nomor 184 Tahun 2017?,"bahwa ketentuan mengenai persyaratan untuk menjadi kuasa hukum pada Pengadilan Pajak telah diatur dalam Peraturan Menteri Keuangan Nomor 61/PMK.01/2012 tentang Persyaratan Untuk Menjadi Kuasa Hukum Pada Pengadilan Pajak;
bahwa untuk memberikan kepastian hukum terkait kewenangan pengawasan terhadap Kuasa Hukum pada Pengadilan Pajak dan memberikan kemudahan dalam pengaturan terkait pelaksanaan pengawasan tersebut, perlu dilakukan penyesuaian terhadap ketentuan sebagaimana dimaksud tersebut dalam huruf a;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b serta dalam rangka melaksanakan ketentuan Pasal 34 ayat (2) Undang- Undang Nomor 14 Tahun 2002 tentang Pengadilan Pajak, perlu menetapkan Peraturan Menteri Keuangan tentang Persyaratan Untuk Menjadi Kuasa Hukum Pada Pengadilan Pajak"
PERMEN_KEU_2019_182,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Keuangan Republik Indonesia Nomor 182 Tahun 2019?,"bahwa berdasarkan ketentuan Pasal 8 ayat (1) Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 74 Tahun 2012 tentang Perubahan atas Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum, instansi pemerintah yang menerapkan pola pengelolaan keuangan badan layanan umum menggunakan standar pelayanan minimum yang ditetapkan oleh menteri/pimpinan lembaga;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu menetapkan Peraturan Menteri Keuangan tentang Standar Pelayanan Minimum Badan Pengelola Dana Lingkungan Hidup"
PERMEN_KOMINFO_2016_14,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Komunikasi Dan Informatika Republik Indonesia Nomor 14 Tahun 2016?,"bahwa untuk melaksanakan ketentuan Pasal 109 ayat (2) Peraturan Pemerintah Nomor 18 Tahun 2016 tentang Perangkat Daerah, perlu menetapkan Peraturan Menteri Komunikasi dan Informatika tentang Pedoman Nomenklatur Perangkat Daerah Bidang Komunikasi dan Informatika"
PERMEN_KOMINFO_2017_6,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Komunikasi Dan Informatika Republik Indonesia Nomor 6 Tahun 2017?,"bahwa dalam rangka pelaksanaan dan percepatan pencapaian target Rencana Kerja Pemerintah (RKP) Tahun 2016 dan Nawacita serta mewujudkan efisiensi dan efektivitas penyelenggaraan negara di bidang ekonomi dan investasi di Indonesia perlu dilakukan simplifikasi regulasi terkait penyelenggaraan layanan protokol internet yang telah diatur dalam Peraturan Menteri Komunikasi dan Informatika Nomor: 11/PER/M.KOMINFO/07/2010 tentang Penyelenggaraan Layanan Televisi Protokol Internet (Internet Protocol Television/IPTV) sebagaimana telah diubah dengan Peraturan Menteri Komunikasi dan Informatika Nomor 15 Tahun 2014 tentang Perubahan atas Peraturan Menteri Komunikasi dan Informatika Nomor: 11/PER/M.KOMINFO/07/2010 tentang Penyelenggaraan Layanan Televisi Protokol Internet (Internet Protocol Television/ IPTV);
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu menetapkan Peraturan Menteri Komunikasi dan Informatika tentang Penyelenggaraan Layanan Televisi Protokol Internet (Internet Protocol Television)"
PERMEN_KP_2015_35,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Kelautan Dan Perikanan Republik Indonesia Nomor 35 Tahun 2015?,"bahwa dalam rangka mewujudkan pengelolaan perikanan yang berkeadilan, memberikan kepastian hukum, memberikan manfaat, dan sesuai dengan asas pembangunan berkelanjutan sebagaimana diatur dalam Undang-Undang Nomor 31 Tahun 2004 tentang Perikanan, sebagaimana telah diubah dengan Undang- Undang Nomor 45 Tahun 2009, perlu adanya Sistem dan Sertifikasi Hak Asasi Manusia pada Usaha Perikanan;
bahwa pada kegiatan Usaha Perikanan masih ditemukan pelanggaran hak asasi manusia, antara lain perdagangan orang, kerja paksa, pekerja anak, dan standar kondisi kelayakan kerja yang tidak sesuai dengan peraturan perundang-undangan terkait hak asasi manusia dan ketenagakerjaan;
bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a dan huruf b, perlu menetapkan Peraturan Menteri Kelautan dan Perikanan tentang Sistem dan Sertifikasi Hak Asasi Manusia Pada Usaha Perikanan"
PERMEN_KP_2017_24,Q1,Q1.4,Apa pertimbangan dalam membuat Peraturan Menteri Kelautan Dan Perikanan Republik Indonesia Nomor 24 Tahun 2017?,"bahwa sehubungan dengan adanya perubahan organisasi di lingkungan Kementerian Kelautan dan Perikanan dan dalam rangka penyempurnaan kedudukan, tugas, dan fungsi Balai Penelitian Perikanan Perairan Umum, sebagaimana diatur dalam Peraturan Menteri Kelautan dan Perikanan Nomor PER.29/MEN/2011 tentang Organisasi dan Tata Kerja Balai Penelitian Perikanan Perairan Umum, perlu mengatur organisasi dan tata kerja Balai Riset Perikanan Perairan Umum dan Penyuluhan Perikanan;
bahwa penataan organisasi dan tata kerja Balai Riset Perikanan Perairan Umum dan Penyuluhan Perikanan telah memperoleh persetujuan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi dalam surat Nomor 116/ M.KT.01/2017, perihal Penataan Organisasi dan Tata Kerja Unit Pelaksana Teknis di Lingkungan Badan Riset dan Sumber Daya Manusia Kelautan dan Perikanan;
bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Kelautan dan Perikanan tentang Organisasi dan Tata Kerja Balai Riset Perikanan Perairan Umum dan Penyuluhan Perikanan"
